"420 Kent Avenue, Apt. 3180B",2699,Studio / 1 Bath / Rental,Williamsburg,Brooklyn
"420 Kent Avenue, Apt. 21082A",5785,2 Beds / 2 Baths / Rental,Williamsburg,Brooklyn
"50 North 5th Street, Apt. W-7N",6675,2 Beds / 2 Baths / Rental,Williamsburg,Brooklyn
Atlantic Avenue,3600,4 Units / 4 Floors / Townhouse,Downtown Brooklyn,Brooklyn
Mac Donough Street,5958,8 Units / 4 Floors / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
"663 Central Avenue, Apt. 1-L",2000,2 Beds / 1 Bath / Rental,Bushwick,Brooklyn
"564-570 Saint Johns Place, Apt. 420",3167,1 Bed / 1 Bath / Rental,Crown Heights,Brooklyn
"215 North 7th Street, Apt. 5",2299,5 Units / 4 Floors / 520 Sq. Ft. / Multi-Family Townhouse,Williamsburg,Brooklyn
"266 Washington Avenue, Apt. C-9",2796,2 Beds / 1 Bath / Rental,Clinton Hill,Brooklyn
"420 Kent Avenue, Apt. 4041B",3925,1 Bed / 1 Bath / Rental,Williamsburg,Brooklyn
"10 City Point, Apt. 44F",5077,2 Beds / 2 Baths / Rental,Downtown Brooklyn,Brooklyn
"92 Atlantic Avenue, Apt. 3A",4981,3 Beds / 2 Baths / 950 Sq. Ft. / Rental,Brooklyn Heights,Brooklyn
"25 Washington Street, Apt. 4-L",3675,1 Bed / 1 Bath / Rental,DUMBO/Vinegar Hill,Brooklyn
"2021 East 41st Street, Apt. 1-H",1785,1 Bed / 1 Bath / Rental,empty neighborhood,Brooklyn
"692 Humboldt Street, Apt. 2",2800,3 Units / 3 Floors / Multi-Family Townhouse,Greenpoint,Brooklyn
"354 Rutland Road, Apt. 2-R",1900,2 Beds / 1 Bath / House,Flatbush,Brooklyn
Mac Donough Street,5000,8 Units / 4 Floors / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
"27 Vanderbilt Avenue, Apt. 2-A",2850,2 Beds / 1 Bath / Rental,Clinton Hill,Brooklyn
"242 Bainbridge Street, Apt. 6",2292,2 Beds / 1 Bath / Rental,Bedford-Stuyvesant,Brooklyn
"460 State Street, Apt. 3",2600,2 Beds / 1 Bath / Rental,Boerum Hill,Brooklyn
"425 Keap Street, Apt. 4A",4300,"1 Bed / 1 Bath / 1,200 Sq. Ft. / Rental",Williamsburg,Brooklyn
Snyder Avenue,1650,Studio / 1 Bath / Co-op,Flatbush,Brooklyn
"420 Kent Avenue, Apt. 4280B",2686,Studio / 1 Bath / Rental,Williamsburg,Brooklyn
"650 East 21st Street, Apt. C-3",2300,2 Beds / 1 Bath / 900 Sq. Ft. / Rental,Flatbush,Brooklyn
Berry Street,3400,"8 Units / 4 Floors / 1,010 Sq. Ft. / Multi-Family Townhouse",Williamsburg,Brooklyn
"125 Parkside Avenue, Apt. 4C",4570,2 Beds / 2 Baths / Rental,Prospect Park South,Brooklyn
"470 Dean Street, Apt. 8205",5770,2 Beds / 2 Baths / Rental,Prospect Heights,Brooklyn
"146 Pierrepont Street, Apt. 2D9",7886,2 Beds / 2 Baths / Rental,Brooklyn Heights,Brooklyn
"116 Hancock Street, Apt. 5",2700,1 Bed / 1 Bath / Condo,Bedford-Stuyvesant,Brooklyn
"202 9th Street, Apt. 3",3600,3 Units / 4 Floors / 900 Sq. Ft. / Multi-Family Townhouse,Park Slope,Brooklyn
"109 Greene Avenue, Apt. 3-E",3117,1 Bed / 1 Bath / Rental,Clinton Hill,Brooklyn
"400 Sixth Avenue, Apt. 2C",3116,1 Bed / 1 Bath / Rental,Park Slope,Brooklyn
"420 Kent Avenue, Apt. 4250B",2490,Studio / 1 Bath / Rental,Williamsburg,Brooklyn
"420 Kent Avenue, Apt. 4160B",2770,Studio / 1 Bath / Rental,Williamsburg,Brooklyn
Blue Slip,3253,1 Bed / 1 Bath / Rental,Greenpoint,Brooklyn
14th Street,3483,8 Units / 4 Floors / Multi-Family Townhouse,Park Slope,Brooklyn
"134 Kingsland Avenue, Apt. 2-F",2650,2 Beds / 1 Bath / Rental,Greenpoint,Brooklyn
"50 North 5th Street, Apt. W-7D",5525,2 Beds / 2 Baths / Rental,Williamsburg,Brooklyn
"210 Dahill Road, Apt. 4A",2000,2 Beds / 1 Bath / 950 Sq. Ft. / Rental,Kensington,Brooklyn
"318 Carroll Street, Apt. 2",2575,2 Units / 3 Floors / 750 Sq. Ft. / Multi-Family Townhouse,Carroll Gardens,Brooklyn
Berkeley Place,4000,"3 Beds / 1 Bath / 1,300 Sq. Ft. / Rental",Park Slope,Brooklyn
Sterling Place,1750,1 Bed / 1 Bath / Rental,Crown Heights,Brooklyn
"201 Court Street, Apt. DUPLEX",6300,"3 Beds / 2 Baths / 1,700 Sq. Ft. / Rental",Cobble Hill,Brooklyn
"5 4th Place, Apt. 1L",2756,8 Units / 4 Floors / Multi-Family Townhouse,Carroll Gardens,Brooklyn
"490 Myrtle Avenue, Apt. 7-K",4696,2 Beds / 2 Baths / Rental,Clinton Hill,Brooklyn
"18 East 7th Street, Apt. 1",2900,2 Units / 2 Floors / Multi-Family Townhouse,Windsor Terrace,Brooklyn
"4 North 5th Street, Apt. 5B",4995,"2 Beds / 2 Baths / 1,133 Sq. Ft. / Condo",Williamsburg,Brooklyn
"242 Utica Avenue, Apt. 1",3300,3 Beds / 2 Baths / Rental,Crown Heights,Brooklyn
"356 State Street, Apt. 4C",2500,Studio / 1 Bath / Rental,Boerum Hill,Brooklyn
"276 Suydam Street, Apt. 4A",2835,2 Beds / 1 Bath / Rental,Bushwick,Brooklyn
"55 Hope Street, Apt. 407",4700,"2 Beds / 2 Baths / 1,023 Sq. Ft. / Rental",Williamsburg,Brooklyn
"120 Nassau Street, Apt. G-22",3905,1 Bed / 1 Bath / 745 Sq. Ft. / Rental,Downtown Brooklyn,Brooklyn
"514 86th Street, Apt. 3",2995,"2 Units / 4 Floors / 1,200 Sq. Ft. / Multi-Family Townhouse",Bay Ridge,Brooklyn
"4109 7th Avenue, Apt. C1",2245,2 Beds / 1 Bath / Rental,Sunset Park,Brooklyn
Broadway,2295,2 Beds / 1 Bath / Rental,Bushwick,Brooklyn
"78 Prospect Park West, Apt. 2FF",5500,3 Beds / 2 Baths / Rental,Park Slope,Brooklyn
Stagg Street,3600,5 Units / 3 Floors / Multi-Family Townhouse,Williamsburg,Brooklyn
"126 Herkimer Street, Apt. 4",2540,2 Beds / 1 Bath / Rental,Bedford-Stuyvesant,Brooklyn
"120 Nassau Street, Apt. PH-B",12000,"3 Beds / 2 Baths / 1,471 Sq. Ft. / Rental",Downtown Brooklyn,Brooklyn
"1358 Herkimer Street, Apt. 3",2650,"3 Units / 3 Floors / 1,200 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant,Brooklyn
"196 7th Avenue, Apt. 3",3375,4 Units / 4 Floors / Mixed Use Townhouse,Park Slope,Brooklyn
Montague Terrace,1700,Studio / 1 Bath / Rental,Brooklyn Heights,Brooklyn
"8500 4th Avenue, Apt. 3A",1899,1 Bed / 1 Bath / Rental,Bay Ridge,Brooklyn
"862 Union Street, Apt. 1B",5200,3 Beds / 2 Baths / Rental,Park Slope,Brooklyn
"81 Washington Street, Apt. 3A",5575,"1 Bed / 1 Bath / 1,360 Sq. Ft. / Rental",DUMBO/Vinegar Hill,Brooklyn
Humboldt Street,4000,"3 Beds / 2 Baths / 1,400 Sq. Ft. / Rental",Greenpoint,Brooklyn
"43 Cumberland Street, Apt. 3L",2799,2 Beds / 1 Bath / Rental,Fort Greene,Brooklyn
Newel Street,5600,3 Units / 4 Floors / Multi-Family Townhouse,Greenpoint,Brooklyn
Newel Street,3750,3 Units / 4 Floors / Multi-Family Townhouse,Greenpoint,Brooklyn
Hanson Place,7000,"3 Beds / 2 Baths / 1,475 Sq. Ft. / Condo",Fort Greene,Brooklyn
"34 North 7th Street, Apt. 5E",3800,1 Bed / 1 Bath / 720 Sq. Ft. / Condo,Williamsburg,Brooklyn
"883 Albany avenue, Apt. *",2350,"2 Units / 2 Floors / 1,200 Sq. Ft. / House",empty neighborhood,Brooklyn
346 Flatbush Avenue,3495,2 Beds / 1 Bath / 900 Sq. Ft. / Mixed Use Townhouse,Park Slope,Brooklyn
"961 Madison Street, Apt. 1F",3300,"2 Beds / 1 Bath / 1,200 Sq. Ft. / Rental",Bushwick,Brooklyn
"961 Madison Street, Apt. 4R",2355,1 Bed / 1 Bath / 610 Sq. Ft. / Rental,Bushwick,Brooklyn
"1155 Dean Street, Apt. 2A",3200,3 Beds / 1 Bath / Rental,Prospect Heights,Brooklyn
"164 Lefferts Place, Apt. 1",3300,Multi-Family Townhouse,Clinton Hill,Brooklyn
"42 South Oxford Street, Apt. 1",2500,Studio / 1 Bath / Rental,Fort Greene,Brooklyn
"2025 Nostrand Avenue, Apt. 1FF",2262,2 Units / 3 Floors / Mixed Use Townhouse,Flatbush,Brooklyn
Blue Slip,3120,Studio / 1 Bath / Rental,Greenpoint,Brooklyn
"55 North 5th Street, Apt. 501-WW",5067,2 Beds / 2 Baths / Rental,Williamsburg,Brooklyn
"457 15th Street, Apt. 3CC",2650,20 Units / 4 Floors / Multi-Family Townhouse,Park Slope,Brooklyn
Union Street,3100,3 Units / 2 Floors / Multi-Family Townhouse,Carroll Gardens,Brooklyn
Hancock Street,2000,Studio / 1 Bath / House,Bedford-Stuyvesant,Brooklyn
"300 East 4th Street, Apt. 2",2499,Multi-Family Townhouse,Brighton Beach,Brooklyn
"35 Oliver Street, Apt. 3A",1995,1 Bed / 1 Bath / 700 Sq. Ft. / Co-op,Bay Ridge,Brooklyn
"1419 8th Avenue, Apt. G",4308,3 Beds / 2 Baths / Rental,Park Slope,Brooklyn
"564-570 Saint Johns Place, Apt. P...",2583,Studio / 1 Bath / Rental,Crown Heights,Brooklyn
"2025 Nostrand Avenue, Apt. 1RR",2700,2 Units / 3 Floors / Mixed Use Townhouse,Flatbush,Brooklyn
"1226 Herkimer Street, Apt. 2",2500,3 Units / 3 Floors / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
"456 7th Avenue, Apt. 1",2800,3 Units / 3 Floors / Multi-Family Townhouse,Park Slope,Brooklyn
"30 Washington Street, Apt. 5K",4225,1 Bed / 1 Bath / Rental,DUMBO/Vinegar Hill,Brooklyn
"1301 Herkimer Street, Apt. 2SB",2499,3 Units / 3 Floors / 900 Sq. Ft. / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
22nd Street,3350,2 Beds / 2 Baths / 901 Sq. Ft. / Condo,Greenwood,Brooklyn
Nostrand Avenue,1750,2 Units / 2 Floors / Multi-Family Townhouse,Midwood,Brooklyn
"343 Carlton Avenue, Apt. 4A",2475,1 Bed / 1 Bath / Rental,Fort Greene,Brooklyn
"203 30th Street, Apt. O",2725,3 Beds / 1 Bath / Rental,Greenwood,Brooklyn
"564-570 Saint Johns Place, Apt. P...",3500,1 Bed / 1 Bath / Rental,Crown Heights,Brooklyn
State Street,2000,1 Bed / 1 Bath / Co-op,Brooklyn Heights,Brooklyn
"107 Columbia Hts, Apt. 4H",2500,Studio / 1 Bath / 427 Sq. Ft. / Rental,Brooklyn Heights,Brooklyn
Green Street,3320,1 Bed / 1 Bath / Rental,Greenpoint,Brooklyn
"697 Sackett Street, Apt. 3",3000,2 Beds / 1 Bath / 900 Sq. Ft. / Rental,Park Slope,Brooklyn
Quincy Street,2800,1 Bed / 1 Bath / 775 Sq. Ft. / Condo,Clinton Hill,Brooklyn
"216 7th Street, Apt. 7",1795,7 Units / 3 Floors / Multi-Family Townhouse,Gowanus,Brooklyn
"564-570 Saint Johns Place, Apt. 220",2937,1 Bed / 1 Bath / Rental,Crown Heights,Brooklyn
"3 Sutton Street, Apt. 4F",2500,2 Beds / 1 Bath / Mixed Use Townhouse,Greenpoint,Brooklyn
"223 Forth Avenue, Apt. 7F",4010,1 Bed / 1 Bath / Rental,Park Slope,Brooklyn
"72 Box Street, Apt. 4-B",3088,1 Bed / 1 Bath / Rental,Greenpoint,Brooklyn
Union Street,2950,3 Units / 2 Floors / Multi-Family Townhouse,Carroll Gardens,Brooklyn
"22 North 6th Street, Apt. 27B",4000,1 Bed / 1 Bath / 688 Sq. Ft. / Condo,Williamsburg,Brooklyn
"248 Duffield Street, Apt. 7KW",3499,Studio / 1 Bath / Rental,Downtown Brooklyn,Brooklyn
Colonial Road,1750,1 Bed / 1 Bath / Rental,Bay Ridge,Brooklyn
"45 Cook Street, Apt. 1A",2500,1 Bed / 1 Bath / Rental,Williamsburg,Brooklyn
"564-570 Saint Johns Place, Apt. 306",3292,2 Beds / 1 Bath / Rental,Crown Heights,Brooklyn
Driggs Avenue,2400,2 Beds / 1 Bath / Rental,Greenpoint,Brooklyn
"310 Lafayette Avenue, Apt. 2",2750,3 Units / 3 Floors / Multi-Family Townhouse,Clinton Hill,Brooklyn
Snyder Avenue,1850,1 Bed / 1 Bath / Co-op,Flatbush,Brooklyn
"420 Kent Avenue, Apt. PH031A",4499,1 Bed / 1 Bath / Rental,Williamsburg,Brooklyn
"150 North 12th Street, Apt. 5E",4750,2 Beds / 2 Baths / Rental,Williamsburg,Brooklyn
"285 Halsey Street, Apt. 2",4500,2 Units / 3 Floors / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
"300 10th Street, Apt. 14",3300,3 Beds / 1 Bath / Rental,Park Slope,Brooklyn
"350 5th Street, Apt. 2-R",3300,8 Units / 4 Floors / Multi-Family Townhouse,Park Slope,Brooklyn
Ovington Avenue,2650,"Studio / 2 Baths / 1,260 Sq. Ft. / Condo",Bay Ridge,Brooklyn
Newton Street,3200,3 Beds / 1 Bath / Rental,Greenpoint,Brooklyn
Ocean Avenue,3138,2 Floors / House,Midwood,Brooklyn
"142-144 Decatur Street, Apt. B-6",2300,2 Beds / 1 Bath / Rental,Bedford-Stuyvesant,Brooklyn
North 8th Street,2580,1 Bed / 1 Bath / House,Williamsburg,Brooklyn
"5 MacDonough Street, Apt. 1-LR",2300,9 Units / 4 Floors / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
"114 South 2nd Street, Apt. 2",9500,3 Beds / 2 Baths / Condo,Williamsburg,Brooklyn
"120 Nassau Street, Apt. 17-G",3820,1 Bed / 1 Bath / 745 Sq. Ft. / Rental,Downtown Brooklyn,Brooklyn
"665 Central Avenue, Apt. 3-L",2500,3 Beds / 1 Bath / Rental,Bushwick,Brooklyn
"651 10th Street, Apt. 3",2750,4 Units / 4 Floors / 900 Sq. Ft. / Multi-Family Townhouse,Park Slope,Brooklyn
"21 India Street, Apt. S-303",4100,1 Bed / 1 Bath / Rental,Greenpoint,Brooklyn
"112 Berkeley Place, Apt. 1",6750,3 Units / 4 Floors / Multi-Family Townhouse,Park Slope,Brooklyn
"99 Gold Street, Apt. 5-L",4125,"1 Bed / 1 Bath / 1,071 Sq. Ft. / Rental",DUMBO/Vinegar Hill,Brooklyn
Carroll Street,6200,"2 Beds / 2 Baths / 1,212 Sq. Ft. / Condo",Park Slope,Brooklyn
"495 East 7th Street, Apt. 2E",1950,1 Bed / 1 Bath / 800 Sq. Ft. / Co-op,Kensington,Brooklyn
"63 North 3rd Street, Apt. 403",4100,1 Bed / 1 Bath / Rental,Williamsburg,Brooklyn
"1261 70th Street, Apt. 3",2700,3 Beds / 2 Baths / Rental,Dyker Heights,Brooklyn
"17 East 17th Street, Apt. A3",2100,1 Bed / 1 Bath / 400 Sq. Ft. / Condo,Prospect Park South,Brooklyn
"109 Gold Street, Apt. 4F",3094,1 Bed / 1 Bath / 637 Sq. Ft. / Rental,DUMBO/Vinegar Hill,Brooklyn
"109 Gold Street, Apt. 6F",3117,1 Bed / 1 Bath / 637 Sq. Ft. / Rental,DUMBO/Vinegar Hill,Brooklyn
"21 India Street, Apt. S-405",3040,Studio / 1 Bath / Rental,Greenpoint,Brooklyn
"854 Greene Avenue, Apt. 3-B",3000,3 Beds / 1 Bath / Rental,Bedford-Stuyvesant,Brooklyn
"689 Myrtle Avenue, Apt. 1-C",3650,"1 Bed / 1 Bath / 1,222 Sq. Ft. / Condo",Bedford-Stuyvesant,Brooklyn
"100 South 4th Street, Apt. 5-H",3555,1 Bed / 1 Bath / Rental,Williamsburg,Brooklyn
"120 Nassau Street, Apt. 27-C",4565,1 Bed / 1 Bath / 817 Sq. Ft. / Rental,Downtown Brooklyn,Brooklyn
Congress Street,2600,1 Bed / 1 Bath / Condo,Cobble Hill,Brooklyn
"499 Quincy Street, Apt. 2",3000,2 Beds / 2 Baths / 935 Sq. Ft. / Condo,Bedford-Stuyvesant,Brooklyn
"310 5th Avenue, Apt. 3L",2850,"4 Floors / 1,000 Sq. Ft. / Multi-Family Townhouse",Park Slope,Brooklyn
"21 India Street, Apt. S-401",6140,2 Beds / 2 Baths / Rental,Greenpoint,Brooklyn
"59 Kent Street, Apt. 3B",4500,2 Beds / 1 Bath / 940 Sq. Ft. / Rental,Greenpoint,Brooklyn
Clermont Avenue,5535,2 Beds / 2 Baths / Condo,Fort Greene,Brooklyn
"120 Nassau Street, Apt. 20-K",4500,1 Bed / 1 Bath / 780 Sq. Ft. / Rental,Downtown Brooklyn,Brooklyn
Monroe Place,2400,Studio / 1 Bath / Rental,Brooklyn Heights,Brooklyn
"729 Lafayette Avenue, Apt. 2-E",2630,3 Beds / 1 Bath / Rental,Bedford-Stuyvesant,Brooklyn
"132 Hancock Street, Apt. 2-R",2300,1 Bed / 1 Bath / Rental,Bedford-Stuyvesant,Brooklyn
"1485 East 16th Street, Apt. 1D",2100,2 Beds / 1 Bath / Co-op,Midwood,Brooklyn
"524 Metropolitan Avenue, Apt. 6",2999,20 Units / 5 Floors / Townhouse,Williamsburg,Brooklyn
"465 Pacific Street, Apt. 301",5950,"3 Beds / 2 Baths / 1,182 Sq. Ft. / Condo",Boerum Hill,Brooklyn
"21 India Street, Apt. T-1805",3230,Studio / 1 Bath / Rental,Greenpoint,Brooklyn
"103 Atlantic Avenue, Apt. 2R",3300,2 Beds / 1 Bath / 600 Sq. Ft. / Rental,Brooklyn Heights,Brooklyn
"524 Metropolitan Avenue, Apt. 9",3100,20 Units / 5 Floors / Townhouse,Williamsburg,Brooklyn
"787 Franklin Avenue, Apt. 3A",3850,3 Beds / 1 Bath / Rental,Crown Heights,Brooklyn
"1187 Halsey Street, Apt. 4",2300,2 Units / 2 Floors / 800 Sq. Ft. / Multi-Family Townhouse,Bushwick,Brooklyn
East 17th Street,3650,"4 Units / 4 Floors / 2,000 Sq. Ft. / House",Midwood,Brooklyn
Ocean Avenue,3185,2 Floors / House,Midwood,Brooklyn
"540 Monroe Street, Apt. 3",2400,3 Units / 3 Floors / 750 Sq. Ft. / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
"29 Moffat Street, Apt. 1",2500,2 Units / 3 Floors / Multi-Family Townhouse,Bushwick,Brooklyn
"786 Prospect Place, Apt. 1Fsb",2150,1 Bed / 1 Bath / 900 Sq. Ft. / Rental,Crown Heights,Brooklyn
"29 Moffat Street, Apt. TOWNHOUSE",5400,2 Units / 3 Floors / Multi-Family Townhouse,Bushwick,Brooklyn
Pacific Street,5100,"3 Beds / 1 Bath / 1,400 Sq. Ft. / Rental",Boerum Hill,Brooklyn
"1530 East 8th Street, Apt. 4H",1715,1 Bed / 1 Bath / 720 Sq. Ft. / Co-op,Midwood,Brooklyn
"21 India Street, Apt. T-1708",3190,Studio / 1 Bath / Rental,Greenpoint,Brooklyn
"21 India Street, Apt. T-1712",5920,2 Beds / 2 Baths / Rental,Greenpoint,Brooklyn
"146 Pierrepont Street, Apt. 15C",14308,3 Beds / 3 Baths / Rental,Brooklyn Heights,Brooklyn
"50 North 5th Street, Apt. W-2A",3100,Studio / 1 Bath / Rental,Williamsburg,Brooklyn
Gold Street,3200,1 Bed / 1 Bath / 709 Sq. Ft. / Condo,Downtown Brooklyn,Brooklyn
"271 Lenox Road, Apt. 6D",3100,2 Beds / 1 Bath / Condo,Flatbush,Brooklyn
Carroll Street,2500,Multi-Family Townhouse,Park Slope,Brooklyn
St Johns Place,2000,Studio / 1 Bath / 500 Sq. Ft. / Rental,Crown Heights,Brooklyn
"21 India Street, Apt. T-1503",4430,1 Bed / 1 Bath / Rental,Greenpoint,Brooklyn
North 11th Street,3350,1 Bed / 1 Bath / 710 Sq. Ft. / Condo,Williamsburg,Brooklyn
Jefferson Avenue,2000,2 Beds / 1 Bath / House,Bedford-Stuyvesant,Brooklyn
"568 Baltic Street, Apt. 1R",3200,2 Beds / 1 Bath / Rental,Boerum Hill,Brooklyn
"267 6th Street, Apt. 12A",2980,1 Bed / 1 Bath / Rental,Park Slope,Brooklyn
19th Street,3500,"2 Units / 2 Floors / 1,200 Sq. Ft. / Multi-Family Townhouse",Greenwood,Brooklyn
31st Street,2150,2 Floors / House,Greenwood,Brooklyn
"81 Hull Street, Apt. 2",2250,3 Units / 3 Floors / 900 Sq. Ft. / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
"1849 Burnett Street, Apt. 65A",2063,2 Units / 2 Floors / Multi-Family Townhouse,empty neighborhood,Brooklyn
"728 Fulton Street, Apt. 2",4500,3 Units / 3 Floors / House,Fort Greene,Brooklyn
"21 India Street, Apt. T-601",6550,3 Beds / 2 Baths / Rental,Greenpoint,Brooklyn
"15 Bridge Park Drive, Apt. 11K",2720,Studio / 1 Bath / Condo,Brooklyn Heights,Brooklyn
"150 North 5th Street, Apt. 3K",6750,"2 Beds / 2 Baths / 1,207 Sq. Ft. / Condo",Williamsburg,Brooklyn
Bond Street,3450,1 Bed / 1 Bath / Condo,Gowanus,Brooklyn
7th Avenue,2295,400 Sq. Ft. / Commercial,Park Slope,Brooklyn
Park Place,2550,4 Units / 3 Floors / 800 Sq. Ft. / Multi-Family Townhouse,Prospect Heights,Brooklyn
Bergen Street,3150,1 Bed / 1 Bath / Rental,Boerum Hill,Brooklyn
Oliver Street,1995,1 Bed / 1 Bath / 600 Sq. Ft. / Co-op,Bay Ridge,Brooklyn
East 7th Street,1700,1 Bed / 1 Bath / 700 Sq. Ft. / Co-op,Kensington,Brooklyn
Washington Park,2300,9 Units / 5 Floors / Multi-Family Townhouse,Fort Greene,Brooklyn
Kenilworth Place,2800,2 Units / 3 Floors / House,Flatbush,Brooklyn
"81 Hull Street, Apt. 1",4000,"3 Units / 3 Floors / 2,400 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant,Brooklyn
"500 Clinton Avenue, Apt. 2B",3099,8 Units / 4 Floors / Multi-Family Townhouse,Clinton Hill,Brooklyn
"135 Ocean Parkway, Apt. 17J",2000,Studio / 1 Bath / Co-op,Windsor Terrace,Brooklyn
165 Coffey Street,8250,2 Floors / House,Red Hook,Brooklyn
165 Coffey Street,8250,2 Floors / House,Red Hook,Brooklyn
"2609 Cropsey Avenue, Apt. 1-B",1900,2 Beds / 1 Bath / Condo,Gravesend,Brooklyn
7th Avenue,2050,400 Sq. Ft. / Commercial,Park Slope,Brooklyn
Manhattan Avenue,5000,2 Beds / 2 Baths / 998 Sq. Ft. / Condo,Greenpoint,Brooklyn
"1233 Prospect Avenue, Apt. 3",3495,3 Beds / 1 Bath / Rental,Windsor Terrace,Brooklyn
"81 Hull Street, Apt. Townhouse",6250,"3 Units / 3 Floors / 3,300 Sq. Ft. / Multi-Family Townhouse",Bedford-Stuyvesant,Brooklyn
"21 Adelphi Street, Apt. 3",2775,8 Units / 4 Floors / Multi-Family Townhouse,Fort Greene,Brooklyn
"759 Manhattan Avenue, Apt. 4",3600,"2 Beds / 1 Bath / 1,100 Sq. Ft. / Rental",Williamsburg,Brooklyn
"99 Atlantic Avenue, Apt. 4",4650,"3 Beds / 1 Bath / 1,100 Sq. Ft. / Rental",Brooklyn Heights,Brooklyn
"367 Sackett Street, Apt. #2",2500,1 Bed / 1 Bath / 800 Sq. Ft. / Rental,Carroll Gardens,Brooklyn
1666 Dean Street,2100,1 Bed / 1 Bath / House,Crown Heights,Brooklyn
"125 East 32nd Street, Apt. 2",2510,3 Beds / 1 Bath / House,Flatbush,Brooklyn
"122 East 42nd Street, Apt. 1",2350,3 Beds / 1 Bath / House,Flatbush,Brooklyn
Hicks Street,2850,1 Bed / 1 Bath / House,Carroll Gardens,Brooklyn
MacDonough Street,2000,2 Beds / 1 Bath / House,Bedford-Stuyvesant,Brooklyn
Hicks Street,3200,2 Beds / 1 Bath / 800 Sq. Ft. / Rental,Cobble Hill,Brooklyn
"169 16th Street, Apt. 4B",3100,1 Bed / 1 Bath / Rental,Park Slope,Brooklyn
"21 India Street, Apt. T-1804",4820,1 Bed / 1 Bath / Rental,Greenpoint,Brooklyn
Madison Street,2200,2 Beds / 1 Bath / House,Bedford-Stuyvesant,Brooklyn
"250 19th Street, Apt. 2",2800,4 Units / 4 Floors / Multi-Family Townhouse,Park Slope,Brooklyn
"583 Lorimer Street, Apt. 5B",5500,4 Units / 4 Floors / Multi-Family Townhouse,Williamsburg,Brooklyn
Gatling Place,1750,1 Bed / 1 Bath / Rental,Bay Ridge,Brooklyn
"904 Gates Avenue, Apt. 2",2500,2 Units / 3 Floors / Multi-Family Townhouse,Bedford-Stuyvesant,Brooklyn
Ocean Parkway,1995,1 Bed / 1 Bath / 750 Sq. Ft. / Co-op,Midwood,Brooklyn
"57 Stagg Street, Apt. 1",3400,5 Units / 3 Floors / Multi-Family Townhouse,Williamsburg,Brooklyn
Bond Street,3145,Studio / 1 Bath / Condo,Gowanus,Brooklyn
"15 Bridge Park Drive, Apt. 13F",2720,Studio / 1 Bath / Condo,Brooklyn Heights,Brooklyn
"21 India Street, Apt. T-701",6630,3 Beds / 2 Baths / Rental,Greenpoint,Brooklyn
"453 77th Street, Apt. 1",2000,Studio / 800 Sq. Ft. / Mixed Use Townhouse,Bay Ridge,Brooklyn
"246 Carlton Avenue, Apt. 1",11000,"3 Floors / 2,500 Sq. Ft. / Multi-Family Townhouse",Fort Greene,Brooklyn
"12 Whitwell Place, Apt. 1",3699,"1 Bed / 1 Bath / 1,000 Sq. Ft. / Rental",Gowanus,Brooklyn
"383 Carlton Avenue, Apt. 10S",3990,1 Bed / 1 Bath / 750 Sq. Ft. / Condo,Fort Greene,Brooklyn
"823 Carroll Street, Apt. 5",3500,5 Units / 5 Floors / 700 Sq. Ft. / Multi-Family Townhouse,Park Slope,Brooklyn
"15 Dunham Place, Apt. 11-K",3462,1 Bed / 1 Bath / Rental,Williamsburg,Brooklyn
"442 Grand Avenue, Apt. 3",2650,4 Units / 4 Floors / Multi-Family Townhouse,Clinton Hill,Brooklyn
"145 Prospect Park West, Apt. 4D",3350,2 Beds / 1 Bath / 625 Sq. Ft. / Condo,Prospect Park South,Brooklyn
"618 Dean Street, Apt. 1E",5000,"2 Beds / 3 Baths / 2,342 Sq. Ft. / Condo",Prospect Heights,Brooklyn
6th Street,3650,Multi-Family Townhouse,Park Slope,Brooklyn
"164 Hicks Street, Apt. LOWER/DPLX",12000,3 Units / 4 Floors / Multi-Family Townhouse,Brooklyn Heights,Brooklyn
"110 India Street, Apt. DUPLEX1",8750,"5 Units / 3 Floors / 2,800 Sq. Ft. / Multi-Family Townhouse",Greenpoint,Brooklyn
"34 North 7th Street, Apt. 4I",4250,1 Bed / 2 Baths / 917 Sq. Ft. / Condo,Williamsburg,Brooklyn
"164 Kent Avenue, Apt. 4X",8750,"3 Beds / 2 Baths / 1,541 Sq. Ft. / Condo",Williamsburg,Brooklyn
2025 70th Street,1900,2 Beds / 1 Bath / House,Bensonhurst,Brooklyn
"220 Water Street, Apt. 428",4450,1 Bed / 1 Bath / 673 Sq. Ft. / Rental,DUMBO/Vinegar Hill,Brooklyn
"728 Fulton Street, Apt. 3rd",4700,3 Units / 3 Floors / House,Fort Greene,Brooklyn
