"343 Gold Street, Unit 2603",Downtown Brooklyn,3870,1 BD,1 BA,Brooklyn
"343 Gold Street, Unit 2008",Downtown Brooklyn,5542,2 BD,2 BA,Brooklyn
"214 Duffield Street, Unit 44E",Downtown Brooklyn,5400,2 BD,2 BA,Brooklyn
"53 Boerum Place, Unit 10B",Downtown Brooklyn,4300,2 BD,2 BA,Brooklyn
"2901 Ave J, Unit F8",Midwood,1645,1 BD,1 BA,Brooklyn
"423 95th Street, Unit 3F",Bay Ridge,2785,1 BD,1 BA,Brooklyn
"1819 East 13th Street, Unit 4L",Homecrest,2550,2 BD,2 BA,Brooklyn
"1819 East 13th Street, Unit 3L",Homecrest,2500,2 BD,2 BA,Brooklyn
"51 Jay Street, Unit PHD",DUMBO,13500,3 BD,4 BA,Brooklyn
55 Hope Street,Williamsburg,3395,1 BD,1 BA,Brooklyn
"211 8th Avenue, Unit B2",Central Slope,2995,1 BD,1 BA,Brooklyn
"1819 East 13th Street, Unit 5R",Homecrest,2500,2 BD,2 BA,Brooklyn
"1120 71st Street, Unit 2",Dyker Heights,2195,2 BD,1 BA,Brooklyn
"2719 Tilden Avenue, Unit 3",Flatbush,2000,2 BD,1 BA,Brooklyn
"1396 West 6th Street, Unit 2",Bensonhurst,2350,3 BD,1.5 BA,Brooklyn
"8701 Shore Road, Unit 544",Bay Ridge,2995,2 BD,1 BA,Brooklyn
"205 Water Street, Unit 7B",DUMBO,11000,3 BD,2 BA,Brooklyn
"834 Herkimer Street, Unit 3F",Bedford-Stuyvesant,2500,2 BD,1 BA,Brooklyn
"834 Herkimer Street, Unit 2B",Bedford-Stuyvesant,2500,2 BD,1 BA,Brooklyn
"834 Herkimer Street, Unit 2F",Bedford-Stuyvesant,2500,2 BD,1 BA,Brooklyn
"1501 Voorhies Avenue, Unit 5K",Sheepshead Bay,3810,2 BD,2 BA,Brooklyn
"360 Furman Street, Unit 913",Brooklyn Heights,6999,2 BD,2 BA,Brooklyn
"1328 Fulton Street, Unit P102",Bedford-Stuyvesant,2640,Studio,1 BA,Brooklyn
667 Washington Avenue,Prospect Heights,4500,Studio,1.5 BA,Brooklyn
"340 14th Street, Unit 2R",South Slope,3483,1 BD,1 BA,Brooklyn
"1497 Prospect Place, Unit 3",Weeksville,2490,2 BD,1 BA,Brooklyn
"2255 West Street, Unit 2",South Marlboro,1500,1 BD,1 BA,Brooklyn
"509 Dean Street, Unit 1LSB",Prospect Heights,4500,4 BD,1 BA,Brooklyn
"190 North 9th Street, Unit 607",Williamsburg,4500,1 BD,1 BA,Brooklyn
"420 Van Siclen Avenue, Unit 2",East New York,2300,3 BD,1 BA,Brooklyn
"657 Greene Avenue, Unit 3A",Bedford-Stuyvesant,2250,2 BD,1 BA,Brooklyn
"343 Gold Street, Unit 3508",Downtown Brooklyn,5426,2 BD,2 BA,Brooklyn
"332 Gates Avenue, Unit 1",Bedford-Stuyvesant,3800,3 BD,2 BA,Brooklyn
"33 Bond Street, Unit 1112",Downtown Brooklyn,4890,2 BD,1 BA,Brooklyn
"887 Lafayette Avenue, Unit 2",Bedford-Stuyvesant,2499,3 BD,2 BA,Brooklyn
"887 Lafayette Avenue, Unit 2SBB",Bedford-Stuyvesant,2499,3 BD,2 BA,Brooklyn
452 Gates Avenue,Bedford-Stuyvesant,3500,Studio,1.5 BA,Brooklyn
"110-a Covert Street, Unit 1",Bushwick,3150,3 BD,1 BA,Brooklyn
"204 13th Street, Unit C4",Gowanus,1650,Studio,1 BA,Brooklyn
"142 Chester Avenue, Unit 1A",Kensington,4125,3 BD,1.5 BA,Brooklyn
"38 Schermerhorn Street, Unit 6",Brooklyn Heights,2700,1 BD,1 BA,Brooklyn
"195 Garfield Place, Unit 4H",North Slope,2050,Studio,1 BA,Brooklyn
"1664 Atlantic Avenue, Unit 2",Weeksville,2325,2 BD,1 BA,Brooklyn
"35 Broadway, Unit 2A",Williamsburg,5600,2 BD,1 BA,Brooklyn
"321 Putnam Avenue, Unit 3L",Bedford-Stuyvesant,4500,5 BD,2 BA,Brooklyn
"110-a Covert Street, Unit 2",Bushwick,2870,3 BD,1 BA,Brooklyn
"377-a Atlantic Avenue, Unit 3",Boerum Hill,3700,1 BD,1 BA,Brooklyn
"2555 Ocean Parkway, Unit B",Sheepshead Bay,1850,2 BD,1 BA,Brooklyn
"2555 Ocean Parkway, Unit B",Sheepshead Bay,1850,2 BD,1 BA,Brooklyn
343 Gold Street,Downtown Brooklyn,3834,1 BD,1 BA,Brooklyn
"325 Kent Avenue, Unit 301",Williamsburg,5418,2 BD,2 BA,Brooklyn
115-a King Street,Red Hook,8250,4 BD,3 BA,Brooklyn
"240 9th Street, Unit 2",Gowanus,5500,3 BD,2 BA,Brooklyn
175 Bergen Street,Boerum Hill,8000,3 BD,2 BA,Brooklyn
"294 East 38th Street, Unit 2",East Flatbush,1850,2 BD,1 BA,Brooklyn
"27 Linden Boulevard, Unit 3A",Flatbush,1450,Studio,1 BA,Brooklyn
"1 North 4th Place, Unit 4E",Williamsburg,6120,3 BD,2 BA,Brooklyn
"1704 Ocean Avenue, Unit PHC",Midwood,3600,2 BD,2 BA,Brooklyn
"1704 Ocean Avenue, Unit 1C",Midwood,2953,2 BD,2 BA,Brooklyn
"1704 Ocean Avenue, Unit 1I",Midwood,2307,1 BD,1 BA,Brooklyn
"430 St Marks Avenue, Unit 2",Crown Heights,4000,3 BD,1.5 BA,Brooklyn
"75 Henry Street, Unit 12D",Brooklyn Heights,3500,Studio,1 BA,Brooklyn
"48 South 6th Street, Unit 1",Williamsburg,4300,2 BD,1 BA,Brooklyn
"581 Wyona Street, Unit 2",East New York,2200,3 BD,1 BA,Brooklyn
"330 Wythe Avenue, Unit 3J",Williamsburg,14958,4 BD,2 BA,Brooklyn
"75 Clinton Street, Unit 6K",Brooklyn Heights,6700,2 BD,2 BA,Brooklyn
"677 Vanderbilt Avenue, Unit 1B",Prospect Heights,4000,2 BD,2 BA,Brooklyn
"8701 Shore Road, Unit 544",Bay Ridge,2995,2 BD,1 BA,Brooklyn
"33 Caton Place, Unit 3A",Windsor Terrace,4325,2 BD,2 BA,Brooklyn
"343 Gold Street, Unit 2501",Downtown Brooklyn,3344,1 BD,1 BA,Brooklyn
"204 26th Street, Unit 1",Greenwood Heights,1675,1 BD,1 BA,Brooklyn
"180 Nassau Street, Unit 7N",Downtown Brooklyn,3250,1 BD,1 BA,Brooklyn
"381 Legion Street, Unit 2R",Brownsville,1850,2 BD,1 BA,Brooklyn
"493 Prospect Place, Unit 1SB",Crown Heights,3650,3 BD,2 BA,Brooklyn
"291 Eastern Parkway, Unit 24",Crown Heights,2200,1 BD,1 BA,Brooklyn
"146 Pierrepont Street, Unit 19C",Brooklyn Heights,9877,2 BD,2 BA,Brooklyn
"1700 East 15th Street, Unit 7",Homecrest,1569,1 BD,1 BA,Brooklyn
"1700 East 15th Street, Unit 12",Homecrest,2199,3 BD,1 BA,Brooklyn
"653 Vanderbilt Avenue, Unit 2R",Prospect Heights,2400,Studio,1 BA,Brooklyn
"475 Clermont Avenue, Unit 317",Fort Greene,2490,Studio,1 BA,Brooklyn
"2007 Foster Avenue, Unit B4",Ditmas Park,2200,3 BD,1 BA,Brooklyn
"834 Herkimer Street, Unit 1B",Bedford-Stuyvesant,2950,2 BD,1 BA,Brooklyn
"100 Jay Street, Unit 5J",DUMBO,2850,Studio,1 BA,Brooklyn
9312 Foster Avenue,Canarsie,2250,2 BD,1 BA,Brooklyn
"1483 Bushwick Avenue, Unit 2",Bushwick,1900,1 BD,1 BA,Brooklyn
"17 Devoe Street, Unit 206",East Williamsburg,3700,2 BD,1 BA,Brooklyn
"343 Gold Street, Unit 4104",Downtown Brooklyn,4062,1 BD,1 BA,Brooklyn
"1162-a Putnam Avenue, Unit 3",Bushwick,2300,2 BD,1 BA,Brooklyn
"100 Maspeth Avenue, Unit 6G",Williamsburg,3500,2 BD,2 BA,Brooklyn
"435 Waverly Avenue, Unit TH",Clinton Hill,7500,3 BD,2.5 BA,Brooklyn
"203 17th Street, Unit 26",Park Slope,2250,2 BD,1 BA,Brooklyn
"2429 East 28th Street, Unit 1",Sheepshead Bay,2498,2 BD,1 BA,Brooklyn
"33 Caton Place, Unit 3A",Windsor Terrace,4325,2 BD,2 BA,Brooklyn
"343 Gold Street, Unit 2501",Downtown Brooklyn,3344,1 BD,1 BA,Brooklyn
"204 26th Street, Unit 1",Greenwood Heights,1675,1 BD,1 BA,Brooklyn
"180 Nassau Street, Unit 7N",Downtown Brooklyn,3250,1 BD,1 BA,Brooklyn
"381 Legion Street, Unit 2R",Brownsville,1850,2 BD,1 BA,Brooklyn
"493 Prospect Place, Unit 1SB",Crown Heights,3650,3 BD,2 BA,Brooklyn
"291 Eastern Parkway, Unit 24",Crown Heights,2200,1 BD,1 BA,Brooklyn
"146 Pierrepont Street, Unit 19C",Brooklyn Heights,9877,2 BD,2 BA,Brooklyn
"1700 East 15th Street, Unit 7",Homecrest,1569,1 BD,1 BA,Brooklyn
"1700 East 15th Street, Unit 12",Homecrest,2199,3 BD,1 BA,Brooklyn
"653 Vanderbilt Avenue, Unit 2R",Prospect Heights,2400,Studio,1 BA,Brooklyn
"475 Clermont Avenue, Unit 317",Fort Greene,2490,Studio,1 BA,Brooklyn
"2007 Foster Avenue, Unit B4",Ditmas Park,2200,3 BD,1 BA,Brooklyn
"834 Herkimer Street, Unit 1B",Bedford-Stuyvesant,2950,2 BD,1 BA,Brooklyn
"100 Jay Street, Unit 5J",DUMBO,2850,Studio,1 BA,Brooklyn
9312 Foster Avenue,Canarsie,2250,2 BD,1 BA,Brooklyn
"1483 Bushwick Avenue, Unit 2",Bushwick,1900,1 BD,1 BA,Brooklyn
"17 Devoe Street, Unit 206",East Williamsburg,3700,2 BD,1 BA,Brooklyn
"343 Gold Street, Unit 4104",Downtown Brooklyn,4062,1 BD,1 BA,Brooklyn
"1162-a Putnam Avenue, Unit 3",Bushwick,2300,2 BD,1 BA,Brooklyn
"100 Maspeth Avenue, Unit 6G",Williamsburg,3500,2 BD,2 BA,Brooklyn
"435 Waverly Avenue, Unit TH",Clinton Hill,7500,3 BD,2.5 BA,Brooklyn
"203 17th Street, Unit 26",Park Slope,2250,2 BD,1 BA,Brooklyn
"2429 East 28th Street, Unit 1",Sheepshead Bay,2498,2 BD,1 BA,Brooklyn
"345 Bay Ridge Parkway, Unit 1K",Bay Ridge,1450,Studio,1 BA,Brooklyn
"317 Lefferts Avenue, Unit 4B",Prospect Lefferts Gardens,2375,2 BD,1 BA,Brooklyn
"317 Lefferts Avenue, Unit 2C",Prospect Lefferts Gardens,2350,1 BD,1 BA,Brooklyn
"1921 Ave K, Unit E5",Midwood,1850,Studio,1 BA,Brooklyn
"60 Water Street, Unit 1412",DUMBO,5862,2 BD,1 BA,Brooklyn
"527 Dean Street, Unit 1L",Prospect Heights,6200,3 BD,2.5 BA,Brooklyn
"181 12th Street, Unit 2F",Gowanus,2200,1 BD,1 BA,Brooklyn
"560 Carroll Street, Unit 1B",North Slope,2500,Studio,1 BA,Brooklyn
"2600 East 21st Street, Unit 3A",Sheepshead Bay,1300,Studio,1 BA,Brooklyn
"455 Ocean Parkway, Unit 11C",Kensington,2300,2 BD,2 BA,Brooklyn
"455 Ocean Parkway, Unit 9E",Kensington,1875,1 BD,1 BA,Brooklyn
"218 Lexington Avenue, Unit 2",Bedford-Stuyvesant,3199,3 BD,2 BA,Brooklyn
"99 Gold Street, Unit 2B",Vinegar Hill,3620,1 BD,1 BA,Brooklyn
"30 Cheever Place, Unit 3RF",Cobble Hill,2300,Studio,1 BA,Brooklyn
"10 Montieth Street, Unit 182",Bushwick,2871,2 BD,1 BA,Brooklyn
"10 Montieth Street, Unit 238",Bushwick,2485,1 BD,1 BA,Brooklyn
"389 7th Avenue, Unit 1",South Slope,5300,2 BD,1 BA,Brooklyn
"180 Nassau Street, Unit 2B",Downtown Brooklyn,3650,1 BD,1 BA,Brooklyn
"10 Montieth Street, Unit 850",Bushwick,2614,1 BD,1 BA,Brooklyn
"1269 East 70th Street, Unit 2",Georgetown,2500,3 BD,2 BA,Brooklyn
"300 Ashland Place, Unit 28A",Fort Greene,5537,2 BD,2 BA,Brooklyn
"58 16th Street, Unit 1L",Gowanus,3180,3 BD,1.5 BA,Brooklyn
"461 Dean Street, Unit 23C",Prospect Heights,2585,Studio,1 BA,Brooklyn
"148 29th Street, Unit 2",Greenwood Heights,2000,2 BD,1 BA,Brooklyn
"55 Hope Street, Unit 103",Williamsburg,2550,Studio,1 BA,Brooklyn
"218 Lexington Avenue, Unit 2SB",Bedford-Stuyvesant,3199,3 BD,2 BA,Brooklyn
"1610 New York Avenue, Unit 4A",Flatbush,2750,3 BD,2 BA,Brooklyn
"2048 Coyle Street, Unit 2",Madison,1925,2 BD,1 BA,Brooklyn
"60 Water Street, Unit 301",DUMBO,6004,2 BD,2 BA,Brooklyn
"319 99th Street, Unit 2",Bay Ridge,2400,2 BD,1 BA,Brooklyn
"60 Water Street, Unit 506",DUMBO,3295,Studio,1 BA,Brooklyn
"343 Gold Street, Unit 3009",Downtown Brooklyn,3669,1 BD,1 BA,Brooklyn
"372 Dekalb Avenue, Unit 4F",Clinton Hill,4775,2 BD,2 BA,Brooklyn
"60 Broadway, Unit 6N",Williamsburg,4995,1 BD,1.5 BA,Brooklyn
"231 Brightwater Court, Unit E6",Brighton Beach,2200,2 BD,1 BA,Brooklyn
"670 Pacific Street, Unit 701",Prospect Heights,4400,2 BD,2 BA,Brooklyn
"97 Bond Street, Unit 1",Boerum Hill,3000,Studio,1 BA,Brooklyn
"343 Gold Street, Unit 3505",Downtown Brooklyn,3890,1 BD,1 BA,Brooklyn
"151 Sackett Street, Unit 2",Columbia Street Waterfront,3450,3 BD,1 BA,Brooklyn
"120 Garfield Place, Unit B9",Central Slope,2125,1 BD,1 BA,Brooklyn
"670 Pacific Street, Unit 806",Prospect Heights,5271,2 BD,2 BA,Brooklyn
"360 Furman Street, Unit 1126",Brooklyn Heights,24000,5 BD,4.5 BA,Brooklyn
"46 Fort Greene Place, Unit 1",Fort Greene,8750,4 BD,2 BA,Brooklyn
"80 East 2nd Street, Unit 6",East Village,5800,2 BD,1 BA,Brooklyn
"1307 42nd Street, Unit 2",Borough Park,1900,2 BD,1 BA,Brooklyn
"45 Hoyt Street, Unit 15W",Downtown Brooklyn,3410,Studio,1 BA,Brooklyn
"125 Court Street, Unit 5NE",Downtown Brooklyn,5179,2 BD,2 BA,Brooklyn
"657 Greene Avenue, Unit D",Bedford-Stuyvesant,2250,2 BD,1 BA,Brooklyn
"657 Greene Avenue, Unit C",Bedford-Stuyvesant,2250,2 BD,1 BA,Brooklyn
"518 Bainbridge Street, Unit 3B",Bedford-Stuyvesant,1900,1 BD,1 BA,Brooklyn
"235 74th Street, Unit 1",Bay Ridge,2500,2 BD,1.5 BA,Brooklyn
"3 Pierrepont Place, Unit TOP",Brooklyn Heights,12500,2 BD,2 BA,Brooklyn
"70 Washington Street, Unit 7B",DUMBO,5950,2 BD,2 BA,Brooklyn
"1663 Lincoln Place, Unit 1",Crown Heights,2100,2 BD,1 BA,Brooklyn
"100 Willoughby Street, Unit 22V",Downtown Brooklyn,5240,2 BD,2 BA,Brooklyn
"213 31st Street, Unit 1",Greenwood Heights,2150,1 BD,1 BA,Brooklyn
"1651 West 1st Street, Unit 2",Gravesend,2798,3 BD,1.5 BA,Brooklyn
"8837 18th Avenue, Unit 1",Bath Beach,2600,3 BD,1.5 BA,Brooklyn
"2826 Bragg Street, Unit 1F",Sheepshead Bay,2300,3 BD,1.5 BA,Brooklyn
"1 Flatbush Avenue, Unit 913",Fort Greene,3075,Studio,1 BA,Brooklyn
"1 Flatbush Avenue, Unit 1504",Fort Greene,4500,1 BD,1 BA,Brooklyn
1068 Carroll Street,Crown Heights,3400,3 BD,1 BA,Brooklyn
"343 Gold Street, Unit 3604",Downtown Brooklyn,3990,1 BD,1 BA,Brooklyn
"9 Old Fulton Street, Unit 3",DUMBO,4350,2 BD,1 BA,Brooklyn
"1285 Fulton Street, Unit 2L",Bedford-Stuyvesant,2800,2 BD,1 BA,Brooklyn
"133 Bay Ridge Avenue, Unit B",Bay Ridge,1900,3 BD,1 BA,Brooklyn
"357 Dahill Road, Unit 2",Kensington,3300,3 BD,2 BA,Brooklyn
"626 Flatbush Avenue, Unit 8C",Prospect Lefferts Gardens,2866,1 BD,1 BA,Brooklyn
"138 Court Street, Unit 2N",Cobble Hill,3387,1 BD,1 BA,Brooklyn
"151 Leonard Street, Unit 2",East Williamsburg,3500,2 BD,1 BA,Brooklyn
"412 Herkimer Street, Unit 3B",Bedford-Stuyvesant,3400,2 BD,2 BA,Brooklyn
"51 Jay Street, Unit 5I",DUMBO,10000,3 BD,3.5 BA,Brooklyn
"412 Herkimer Street, Unit 6F",Bedford-Stuyvesant,3400,2 BD,2 BA,Brooklyn
"412 Herkimer Street, Unit 3B",Bedford-Stuyvesant,3451,2 BD,2 BA,Brooklyn
848 Carroll Street,North Slope,13950,4 BD,3 BA,Brooklyn
"550 Mac Donough Street, Unit 2",Bedford-Stuyvesant,4250,3 BD,1 BA,Brooklyn
"1381 Herkimer Street, Unit 2",Bedford-Stuyvesant,1695,1 BD,1 BA,Brooklyn
"1 Flatbush Avenue, Unit 2007",Fort Greene,5775,2 BD,2 BA,Brooklyn
"365 Bond Street, Unit A514",Gowanus,2465,Studio,1 BA,Brooklyn
834 Herkimer Street,Bedford-Stuyvesant,2950,3 BD,2 BA,Brooklyn
79 Warren Street,Columbia Street Waterfront,6000,Studio,empty Bath,Brooklyn
"29 Willow Street, Unit 1R",Brooklyn Heights,7000,2 BD,1 BA,Brooklyn
"47 Monitor Street, Unit 3",Williamsburg,2995,2 BD,1 BA,Brooklyn
"1358 64th Street, Unit A4",Borough Park,1450,1 BD,1 BA,Brooklyn
"6802 Ridge Boulevard, Unit 4N",Bay Ridge,2000,2 BD,1 BA,Brooklyn
"1934 Bath Avenue, Unit 3R",Bath Beach,1500,1 BD,1 BA,Brooklyn
"474 Sackett Street, Unit 1",Carroll Gardens,3000,1 BD,1 BA,Brooklyn
"1695 Albany Avenue, Unit 2",East Flatbush,4500,4 BD,3 BA,Brooklyn
"3917 Laurel Avenue, Unit 1R",Seagate,1300,Studio,1 BA,Brooklyn
"4022 12th Avenue, Unit 2",Borough Park,2800,2 BD,1 BA,Brooklyn
"245 Bergen Street, Unit 2",Boerum Hill,7500,3 BD,2 BA,Brooklyn
"146 Pierrepont Street, Unit 9A",Brooklyn Heights,11446,3 BD,2 BA,Brooklyn
223 4th Avenue,North Slope,3850,1 BD,1 BA,Brooklyn
"295 Columbia Street, Unit 3",Columbia Street Waterfront,3900,2 BD,2 BA,Brooklyn
"150 Myrtle Avenue, Unit 1606",Downtown Brooklyn,3950,2 BD,2 BA,Brooklyn
"181 Front Street, Unit 8C",DUMBO,6232,2 BD,2 BA,Brooklyn
"457 Grand Street, Unit 1",East Williamsburg,11000,Studio,2 BA,Brooklyn
"80 Green Street, Unit 3",Greenpoint,5600,4 BD,3 BA,Brooklyn
"15 Greene Avenue, Unit C2",Fort Greene,2500,1 BD,1 BA,Brooklyn
"6915 16th Avenue, Unit 2",Bensonhurst,1950,2 BD,1 BA,Brooklyn
125 Court Street,Downtown Brooklyn,3015,Studio,1 BA,Brooklyn
"9201 Shore Road, Unit A309",Bay Ridge,3025,2 BD,2 BA,Brooklyn
"1556 64th Street, Unit 2",Borough Park,1800,2 BD,1 BA,Brooklyn
"1151 Dean Street, Unit 1D",Crown Heights,3400,3 BD,1 BA,Brooklyn
"413 50th Street, Unit 3",Sunset Park,2250,3 BD,1 BA,Brooklyn
"1519 New York Avenue, Unit 3A",East Flatbush,2200,2 BD,1 BA,Brooklyn
20 Prospect Park Southwest,Windsor Terrace,12250,5 BD,3 BA,Brooklyn
"1610 New York Avenue, Unit 4B",Flatbush,2769,3 BD,2 BA,Brooklyn
"1610 New York Avenue, Unit 3A",Flatbush,2192,2 BD,1 BA,Brooklyn
"9448 Ridge Boulevard, Unit 3",Bay Ridge,2650,2 BD,1.5 BA,Brooklyn
"1 Blue Slip, Unit 5B",Greenpoint,5871,2 BD,2 BA,Brooklyn
438 7th Street,Central Slope,8400,4 BD,2 BA,Brooklyn
585 4th Street,Central Slope,10000,4 BD,2.5 BA,Brooklyn
"634 Wilson Avenue, Unit 3R",Bushwick,3000,3 BD,1 BA,Brooklyn
"45 Hoyt Street, Unit 11C",Downtown Brooklyn,3930,1 BD,1 BA,Brooklyn
"412 Herkimer Street, Unit 4B",Bedford-Stuyvesant,3451,2 BD,2 BA,Brooklyn
"412 Herkimer Street, Unit 3G",Bedford-Stuyvesant,3045,2 BD,2 BA,Brooklyn
"987 Halsey Street, Unit 2",Bushwick,875,Studio,1 BA,Brooklyn
"10 Montieth Street, Unit 828",Bushwick,4114,2 BD,2 BA,Brooklyn
"200 Atlantic Avenue, Unit 2A",Cobble Hill,3694,1 BD,1 BA,Brooklyn
"345 Park Place, Unit 2",Prospect Heights,13750,4 BD,2 BA,Brooklyn
"579 74th Street, Unit 2",Bay Ridge,2600,3 BD,1 BA,Brooklyn
"76 74th Street, Unit 2",Bay Ridge,3000,3 BD,2 BA,Brooklyn
"369 80th, Unit 1",Bay Ridge,2300,3 BD,1 BA,Brooklyn
"214 Duffield Street, Unit 31Y",Downtown Brooklyn,4360,1 BD,1 BA,Brooklyn
"2049 East 17th Street, Unit D4",Homecrest,1850,2 BD,1 BA,Brooklyn
"60 Water Street, Unit 504",DUMBO,3896,1 BD,1 BA,Brooklyn
"16 Monroe Place, Unit 10",Brooklyn Heights,4700,2 BD,1 BA,Brooklyn
200 Bedford Avenue,Williamsburg,13029,Studio,1.5 BA,Brooklyn
"42 Main Street, Unit 8D",DUMBO,8500,2 BD,2.5 BA,Brooklyn
"125 Court Street, Unit 4NG",Downtown Brooklyn,2980,Studio,1 BA,Brooklyn
"6741 Colonial Road, Unit 2",Bay Ridge,3300,4 BD,1 BA,Brooklyn
"1801 Dorchester Road, Unit 2I",Ditmas Park,2575,1 BD,1 BA,Brooklyn
"268 Dean Street, Unit 1",Boerum Hill,3250,1 BD,1 BA,Brooklyn
"1213 Ave Z, Unit E7",Sheepshead Bay,1675,1 BD,1 BA,Brooklyn
"969 Lafayette Avenue, Unit 2L",Bedford-Stuyvesant,2100,1 BD,1 BA,Brooklyn
803 8th Avenue,Central Slope,5500,Studio,1 BA,Brooklyn
"156 Conover Street, Unit 2",Red Hook,3250,2 BD,1 BA,Brooklyn
"99 West 9th Street, Unit 2C",Red Hook,2400,Studio,1 BA,Brooklyn
"146 Pierrepont Street, Unit 16C",Brooklyn Heights,12923,3 BD,3 BA,Brooklyn
"504 74th Street, Unit 4",Bay Ridge,1950,2 BD,1 BA,Brooklyn
"984 Halsey Street, Unit 2L",Bushwick,2450,3 BD,1 BA,Brooklyn
"1466 Bushwick Avenue, Unit 1F",Bushwick,1999,1 BD,1 BA,Brooklyn
"592 Albany Avenue, Unit D1",East Flatbush,1900,1 BD,1 BA,Brooklyn
"1571 Sterling Place, Unit A3",Crown Heights,1900,1 BD,1 BA,Brooklyn
"823 Carroll Street, Unit 3",North Slope,4300,2 BD,1 BA,Brooklyn
343 Gold Street,Downtown Brooklyn,3871,1 BD,1 BA,Brooklyn
"180 Nassau Street, Unit 2A",Downtown Brooklyn,5000,2 BD,2 BA,Brooklyn
"98 Rockwell Place, Unit 6",Fort Greene,4800,2 BD,1 BA,Brooklyn
"1283 Rogers Avenue, Unit 1",Flatbush,2250,2 BD,1 BA,Brooklyn
"40 Brighton 1 Road, Unit 2FG",Brighton Beach,1900,1 BD,1 BA,Brooklyn
562-73 Unit 1 Brooklyn Ny 11209,Bay Ridge,1800,1 BD,2 BA,Brooklyn
562-73 Unit 3 Brooklyn Ny 11209,Bay Ridge,2800,4 BD,2 BA,Brooklyn
"65 Washington Street, Unit 7F",DUMBO,2837,Studio,1 BA,Brooklyn
200 Schermerhorn Street,Downtown Brooklyn,4750,Studio,1.5 BA,Brooklyn
"1893 Bergen Street, Unit 3",Crown Heights,1999,2 BD,1 BA,Brooklyn
"768 Herkimer Street, Unit 4",Bedford-Stuyvesant,1750,1 BD,1 BA,Brooklyn
"100 Willoughby Street, Unit 27R",Downtown Brooklyn,3705,1 BD,1 BA,Brooklyn
"138 Broadway, Unit 1E",Williamsburg,6750,1 BD,2 BA,Brooklyn
"64 7th Avenue, Unit 1B",North Slope,2800,1 BD,1 BA,Brooklyn
"442 Sterling Place, Unit 2",Prospect Heights,4500,3 BD,1 BA,Brooklyn
"429 Sterling Place, Unit 4L",Prospect Heights,3600,3 BD,1 BA,Brooklyn
"600 Ocean Avenue, Unit 5C",Prospect Park South,3000,3 BD,1 BA,Brooklyn
"250 Albany Avenue, Unit 1",Crown Heights,2500,Studio,1 BA,Brooklyn
"282 20th Street, Unit 1",Greenwood Heights,3200,2 BD,1 BA,Brooklyn
"10104 4th Avenue, Unit 3B",Bay Ridge,2300,2 BD,1 BA,Brooklyn
"1962 74th Street, Unit 2",Bensonhurst,1900,2 BD,1 BA,Brooklyn
"113 Greenpoint Avenue, Unit A4",Greenpoint,4000,2 BD,1.5 BA,Brooklyn
"1571 Sterling Place, Unit A3",Crown Heights,1900,1 BD,1 BA,Brooklyn
"823 Carroll Street, Unit 3",North Slope,4300,2 BD,1 BA,Brooklyn
343 Gold Street,Downtown Brooklyn,3871,1 BD,1 BA,Brooklyn
"180 Nassau Street, Unit 2A",Downtown Brooklyn,5000,2 BD,2 BA,Brooklyn
"98 Rockwell Place, Unit 6",Fort Greene,4800,2 BD,1 BA,Brooklyn
"1283 Rogers Avenue, Unit 1",Flatbush,2250,2 BD,1 BA,Brooklyn
"40 Brighton 1 Road, Unit 2FG",Brighton Beach,1900,1 BD,1 BA,Brooklyn
562-73 Unit 1 Brooklyn Ny 11209,Bay Ridge,1800,1 BD,2 BA,Brooklyn
562-73 Unit 3 Brooklyn Ny 11209,Bay Ridge,2800,4 BD,2 BA,Brooklyn
"65 Washington Street, Unit 7F",DUMBO,2837,Studio,1 BA,Brooklyn
200 Schermerhorn Street,Downtown Brooklyn,4750,Studio,1.5 BA,Brooklyn
"1893 Bergen Street, Unit 3",Crown Heights,1999,2 BD,1 BA,Brooklyn
"768 Herkimer Street, Unit 4",Bedford-Stuyvesant,1750,1 BD,1 BA,Brooklyn
"100 Willoughby Street, Unit 27R",Downtown Brooklyn,3705,1 BD,1 BA,Brooklyn
"138 Broadway, Unit 1E",Williamsburg,6750,1 BD,2 BA,Brooklyn
"64 7th Avenue, Unit 1B",North Slope,2800,1 BD,1 BA,Brooklyn
"442 Sterling Place, Unit 2",Prospect Heights,4500,3 BD,1 BA,Brooklyn
"429 Sterling Place, Unit 4L",Prospect Heights,3600,3 BD,1 BA,Brooklyn
"600 Ocean Avenue, Unit 5C",Prospect Park South,3000,3 BD,1 BA,Brooklyn
"250 Albany Avenue, Unit 1",Crown Heights,2500,Studio,1 BA,Brooklyn
"282 20th Street, Unit 1",Greenwood Heights,3200,2 BD,1 BA,Brooklyn
"10104 4th Avenue, Unit 3B",Bay Ridge,2300,2 BD,1 BA,Brooklyn
"1962 74th Street, Unit 2",Bensonhurst,1900,2 BD,1 BA,Brooklyn
"113 Greenpoint Avenue, Unit A4",Greenpoint,4000,2 BD,1.5 BA,Brooklyn
"607 Flatbush Avenue, Unit 4A",Prospect Lefferts Gardens,3650,3 BD,1 BA,Brooklyn
"348 Marshall Drive South, Unit 1C",Dyker Heights,3600,4 BD,2.5 BA,Brooklyn
"11 Columbus Place, Unit 2",Bedford-Stuyvesant,2700,3 BD,1 BA,Brooklyn
"2730 Atlantic Avenue, Unit 2",East New York,2499,3 BD,1 BA,Brooklyn
